ws	0	1073
ws	7	388
7	0	2798
7	1	356
7	6	11
7	256	1235
7	257	2
7	258	1283
7	259	553
7	261	4
7	268	1
7	273	2
7	277	21
7	288	257
7	289	18174
7	292	4
7	304	5
7	305	843
7	308	1533
7	310	54
7	320	1
7	322	2753
7	352	1
7	353	187
7	368	89
7	378	9
7	382	7
7	384	41
7	386	74
7	387	42
7	394	1
7	395	10
7	402	15
7	403	30
7	410	2
7	411	25
7	416	162
7	417	9
7	418	4
7	420	21
7	421	20
7	434	17
7	451	2
7	466	2
7	467	8
7	474	163
7	475	395
7	479	42
7	480	6
7	481	5
7	484	9
7	485	8773
7	498	23
7	502	4
7	506	3
7	510	1639
# tot=100000, check=41730
ws	8	439
8	0	2371
8	1	129
8	256	1305
8	257	1
8	258	1308
8	259	623
8	273	1
8	277	74
8	288	281
8	289	20741
8	290	1
8	292	3
8	304	8
8	305	209
8	306	1
8	308	1551
8	310	48
8	322	2581
8	353	213
8	368	40
8	370	32
8	380	3
8	381	3
8	382	31
8	384	40
8	386	115
8	387	65
8	394	1
8	395	6
8	402	19
8	403	31
8	411	45
8	416	112
8	417	10
8	420	11
8	421	18
8	434	16
8	450	5
8	451	2
8	458	2
8	459	6
8	466	5
8	467	14
8	474	180
8	475	644
8	478	1
8	479	70
8	480	4
8	481	9
8	482	1
8	484	22
8	485	7156
8	486	1
8	498	19
8	502	9
8	506	6
8	510	1950
# tot=100000, check=42153
ws	9	441
9	0	2885
9	1	377
9	4	9
9	6	4
9	256	1263
9	257	5
9	258	1290
9	259	603
9	261	12
9	272	3
9	277	72
9	288	253
9	289	18918
9	290	3
9	292	7
9	304	12
9	305	997
9	306	2
9	308	1633
9	310	62
9	322	2620
9	345	1
9	353	217
9	368	132
9	376	1
9	378	19
9	382	19
9	384	31
9	386	76
9	387	52
9	394	1
9	395	7
9	402	16
9	403	42
9	411	36
9	416	118
9	417	17
9	418	5
9	420	19
9	421	21
9	434	21
9	450	1
9	451	1
9	458	1
9	459	3
9	466	3
9	467	12
9	474	161
9	475	442
9	479	62
9	480	10
9	481	8
9	482	5
9	484	20
9	485	7566
9	498	24
9	502	4
9	506	4
9	509	4
9	510	1885
# tot=100000, check=42097
ws	10	408
10	0	2750
10	1	213
10	2	1
10	6	4
10	256	1283
10	257	2
10	258	1306
10	259	594
10	260	1
10	261	6
10	268	1
10	272	3
10	274	1
10	277	70
10	288	274
10	289	19233
10	290	5
10	292	9
10	304	4
10	305	639
10	308	1734
10	310	98
10	322	2756
10	338	1
10	353	212
10	354	1
10	368	123
10	378	8
10	382	23
10	384	50
10	386	77
10	387	46
10	395	5
10	402	10
10	403	32
10	410	1
10	411	29
10	416	140
10	417	11
10	418	3
10	420	18
10	421	11
10	433	1
10	434	22
10	442	2
10	451	1
10	458	2
10	459	4
10	467	4
10	474	143
10	475	464
10	479	42
10	480	4
10	481	6
10	484	21
10	485	8023
10	498	21
10	502	5
10	506	9
10	509	8
10	510	1772
# tot=100000, check=42342
ws	11	442
11	0	2762
11	1	377
11	2	1
11	4	15
11	6	3
11	256	1215
11	257	5
11	258	1315
11	259	658
11	261	7
11	268	1
11	273	2
11	277	71
11	288	249
11	289	19320
11	290	1
11	292	1
11	304	8
11	305	1266
11	308	1671
11	310	81
11	322	2633
11	344	2
11	345	2
11	353	230
11	368	132
11	376	2
11	378	31
11	382	16
11	384	47
11	386	90
11	387	44
11	394	1
11	395	6
11	402	11
11	403	45
11	410	3
11	411	41
11	416	116
11	417	14
11	418	5
11	420	14
11	421	10
11	434	20
11	442	1
11	450	2
11	459	2
11	466	7
11	467	12
11	474	181
11	475	498
11	479	58
11	480	9
11	481	3
11	482	3
11	484	23
11	485	7084
11	498	36
11	502	9
11	506	4
11	509	9
11	510	1783
# tot=100000, check=42268
ws	12	465
12	0	2847
12	1	378
12	4	9
12	256	1229
12	257	4
12	258	1397
12	259	404
12	272	1
12	273	1
12	274	1
12	277	95
12	288	249
12	289	19179
12	290	2
12	292	4
12	304	4
12	305	1167
12	308	1467
12	310	62
12	322	2866
12	330	1
12	344	1
12	345	1
12	353	142
12	355	1
12	368	72
12	376	1
12	377	4
12	378	18
12	379	43
12	382	17
12	384	45
12	386	59
12	387	29
12	395	1
12	402	14
12	403	34
12	410	1
12	411	22
12	416	133
12	417	14
12	418	5
12	420	19
12	421	15
12	434	18
12	450	2
12	451	2
12	458	1
12	459	2
12	466	5
12	467	4
12	474	104
12	475	280
12	479	34
12	480	7
12	481	8
12	482	1
12	484	26
12	485	7845
12	498	17
12	502	13
12	506	2
12	509	12
12	510	1843
# tot=100000, check=42284
ws	13	436
13	0	2782
13	1	241
13	2	1
13	6	14
13	256	1216
13	257	6
13	258	1341
13	259	293
13	260	1
13	261	6
13	268	1
13	272	2
13	275	1
13	277	141
13	288	244
13	289	19507
13	292	7
13	304	4
13	305	863
13	308	1230
13	310	78
13	322	2990
13	336	1
13	353	102
13	368	184
13	378	8
13	382	29
13	384	38
13	386	42
13	387	34
13	395	3
13	402	8
13	403	11
13	410	1
13	411	21
13	416	152
13	417	14
13	418	4
13	420	19
13	421	15
13	434	5
13	451	3
13	459	1
13	466	2
13	467	4
13	474	91
13	475	224
13	479	46
13	480	11
13	481	3
13	482	2
13	484	28
13	485	8544
13	498	16
13	502	5
13	506	5
13	509	8
13	510	1251
# tot=100000, check=41904
ws	14	423
14	0	2892
14	1	398
14	6	4
14	256	1296
14	257	5
14	258	1314
14	259	334
14	261	8
14	268	1
14	272	2
14	273	1
14	277	137
14	288	235
14	289	18489
14	290	2
14	292	5
14	294	1
14	304	6
14	305	1322
14	306	2
14	308	1291
14	310	72
14	322	2896
14	352	1
14	353	123
14	368	194
14	370	1
14	378	9
14	382	33
14	384	40
14	386	58
14	387	29
14	394	1
14	402	10
14	403	13
14	410	1
14	411	25
14	416	150
14	417	9
14	420	27
14	421	28
14	434	12
14	450	1
14	451	3
14	458	1
14	459	4
14	466	3
14	467	3
14	474	105
14	475	239
14	478	1
14	479	43
14	480	3
14	481	4
14	482	1
14	484	27
14	485	8499
14	498	17
14	501	1
14	502	5
14	506	3
14	509	10
14	510	1439
# tot=100000, check=41889
ws	15	423
15	0	2958
15	1	441
15	6	6
15	256	1265
15	257	2
15	258	1348
15	259	320
15	261	6
15	268	1
15	272	3
15	273	2
15	274	1
15	277	149
15	288	295
15	289	19829
15	290	1
15	292	8
15	304	3
15	305	876
15	308	1230
15	310	62
15	322	2849
15	323	1
15	353	112
15	354	1
15	368	200
15	374	1
15	378	8
15	382	30
15	384	32
15	386	45
15	387	24
15	402	18
15	403	18
15	410	1
15	411	12
15	416	128
15	417	5
15	418	2
15	420	23
15	421	14
15	434	6
15	450	1
15	451	1
15	466	1
15	467	3
15	474	101
15	475	236
15	479	43
15	480	8
15	481	1
15	484	39
15	485	7671
15	498	12
15	502	6
15	509	4
15	510	1288
# tot=100000, check=41751
ws	16	425
16	0	2649
16	1	307
16	256	1378
16	257	3
16	258	1298
16	259	407
16	273	1
16	277	107
16	288	247
16	289	19587
16	292	8
16	304	11
16	305	867
16	306	1
16	308	1437
16	310	68
16	322	2995
16	336	1
16	353	143
16	368	82
16	382	20
16	384	46
16	386	59
16	387	31
16	395	2
16	402	9
16	403	17
16	410	1
16	411	19
16	416	144
16	417	4
16	418	5
16	420	20
16	421	10
16	434	12
16	450	3
16	451	2
16	466	1
16	467	10
16	474	105
16	475	291
16	480	17
16	481	4
16	484	21
16	485	7980
16	497	1
16	498	23
16	502	11
16	506	2
16	509	12
16	510	1728
# tot=100000, check=42207
ws	17	448
17	0	2753
17	1	262
17	6	4
17	256	1270
17	257	5
17	258	1304
17	259	367
17	261	6
17	268	1
17	272	1
17	273	1
17	274	1
17	277	75
17	288	240
17	289	18773
17	290	1
17	292	3
17	304	8
17	305	998
17	308	1403
17	310	65
17	322	2902
17	352	1
17	353	132
17	368	136
17	370	1
17	378	9
17	382	21
17	384	52
17	386	75
17	387	34
17	395	4
17	402	14
17	403	34
17	410	1
17	411	26
17	416	155
17	417	3
17	418	5
17	420	28
17	421	17
17	434	11
17	450	1
17	451	1
17	459	2
17	466	1
17	467	6
17	474	99
17	475	338
17	479	44
17	480	9
17	481	2
17	484	32
17	485	8600
17	498	18
17	501	1
17	502	8
17	506	5
17	509	5
17	510	1527
# tot=100000, check=41901
ws	18	416
18	0	2763
18	1	323
18	6	10
18	256	1212
18	257	4
18	258	1309
18	259	366
18	261	6
18	268	1
18	274	1
18	277	104
18	288	289
18	289	19818
18	290	1
18	292	6
18	304	6
18	305	763
18	306	1
18	308	1424
18	310	62
18	322	2913
18	353	128
18	368	161
18	374	1
18	378	9
18	382	24
18	384	28
18	386	52
18	387	21
18	394	2
18	395	3
18	402	12
18	403	22
18	411	26
18	416	146
18	417	7
18	418	1
18	420	33
18	421	10
18	434	13
18	438	1
18	450	1
18	459	5
18	467	3
18	474	129
18	475	267
18	479	47
18	480	6
18	481	4
18	482	1
18	484	21
18	485	7999
18	498	10
18	502	7
18	506	5
18	510	1428
# tot=100000, check=42015
ws	19	470
19	0	2857
19	1	373
19	6	3
19	256	1228
19	257	4
19	258	1320
19	259	416
19	261	5
19	268	1
19	272	2
19	273	1
19	277	84
19	288	224
19	289	18636
19	290	2
19	292	4
19	304	5
19	305	1291
19	308	1173
19	310	63
19	322	2729
19	352	1
19	353	148
19	368	144
19	370	1
19	378	9
19	382	16
19	384	42
19	386	73
19	387	44
19	394	2
19	395	2
19	402	9
19	403	36
19	411	31
19	416	154
19	417	13
19	418	3
19	420	24
19	421	17
19	434	12
19	450	2
19	451	3
19	459	4
19	466	5
19	467	2
19	474	111
19	475	465
19	478	1
19	479	41
19	480	7
19	481	7
19	482	3
19	484	17
19	485	8480
19	498	20
19	502	6
19	506	6
19	509	14
19	510	1572
# tot=100000, check=41968
ws	20	401
20	0	2491
20	1	158
20	256	1346
20	257	4
20	258	1360
20	259	387
20	272	1
20	273	1
20	277	117
20	288	283
20	289	20267
20	292	10
20	304	12
20	305	436
20	308	1407
20	310	72
20	322	3032
20	353	124
20	368	96
20	382	24
20	384	43
20	386	71
20	387	27
20	395	1
20	402	6
20	403	22
20	411	15
20	416	163
20	417	3
20	418	1
20	420	16
20	421	12
20	434	11
20	459	1
20	466	4
20	467	3
20	474	115
20	475	289
20	480	11
20	481	8
20	484	18
20	485	7973
20	498	13
20	502	10
20	506	5
20	509	7
20	510	1334
# tot=100000, check=41810
ws	21	457
21	0	2745
21	1	406
21	2	1
21	6	6
21	256	1213
21	257	8
21	258	1256
21	259	403
21	261	7
21	268	1
21	272	2
21	277	113
21	288	263
21	289	18830
21	290	5
21	292	6
21	304	5
21	305	1360
21	308	1271
21	310	57
21	322	2901
21	352	1
21	353	143
21	368	161
21	378	10
21	382	29
21	384	44
21	386	54
21	387	24
21	394	1
21	395	6
21	402	12
21	403	19
21	411	22
21	416	136
21	417	13
21	418	2
21	420	26
21	421	15
21	434	12
21	466	2
21	467	2
21	474	120
21	475	327
21	479	42
21	480	12
21	481	8
21	482	1
21	484	14
21	485	8037
21	498	18
21	502	9
21	506	5
21	509	9
21	510	1572
# tot=100000, check=41767
ws	22	443
22	0	2776
22	1	226
22	6	4
22	256	1250
22	257	6
22	258	1366
22	259	408
22	260	1
22	261	6
22	268	1
22	272	1
22	273	1
22	274	2
22	277	119
22	288	240
22	289	20288
22	290	1
22	292	10
22	304	10
22	305	921
22	308	1197
22	310	59
22	322	2873
22	352	1
22	353	146
22	368	183
22	378	10
22	382	29
22	384	37
22	386	45
22	387	26
22	395	4
22	402	13
22	403	24
22	411	20
22	416	126
22	417	9
22	418	3
22	420	17
22	421	7
22	434	10
22	451	3
22	459	2
22	466	2
22	467	2
22	474	137
22	475	311
22	479	44
22	480	6
22	481	6
22	482	1
22	484	26
22	485	7657
22	498	17
22	502	8
22	506	6
22	509	7
22	510	1352
# tot=100000, check=42063
ws	23	451
23	0	2883
23	1	392
23	6	15
23	256	1345
23	257	6
23	258	1338
23	259	295
23	261	5
23	268	1
23	272	1
23	277	139
23	288	243
23	289	18675
23	292	8
23	304	4
23	305	1107
23	308	1219
23	310	74
23	322	2960
23	330	1
23	336	1
23	353	103
23	368	180
23	378	10
23	382	29
23	384	44
23	386	49
23	387	15
23	395	2
23	402	7
23	403	15
23	410	1
23	411	13
23	416	171
23	417	14
23	418	2
23	420	25
23	421	17
23	434	6
23	450	2
23	451	2
23	459	1
23	466	1
23	467	3
23	474	84
23	475	216
23	479	41
23	480	9
23	481	6
23	482	1
23	484	19
23	485	8767
23	498	17
23	502	5
23	506	2
23	509	4
23	510	1292
# tot=100000, check=41887
ws	24	438
24	0	2559
24	1	302
24	256	1289
24	257	3
24	258	1369
24	259	437
24	272	2
24	275	1
24	277	59
24	288	287
24	289	18891
24	290	4
24	292	9
24	294	1
24	304	4
24	305	863
24	308	1556
24	310	56
24	322	2948
24	353	159
24	354	1
24	368	49
24	382	11
24	384	60
24	386	64
24	387	38
24	394	1
24	395	3
24	402	17
24	403	27
24	410	3
24	411	27
24	416	127
24	417	12
24	418	5
24	420	13
24	421	22
24	434	21
24	451	1
24	459	3
24	466	3
24	467	7
24	474	113
24	475	299
24	480	6
24	481	8
24	482	2
24	484	22
24	485	8104
24	498	21
24	502	5
24	506	3
24	509	10
24	510	1920
# tot=100000, check=41827
ws	25	490
25	0	2995
25	1	262
25	4	11
25	6	4
25	256	1212
25	257	3
25	258	1264
25	259	424
25	260	1
25	261	10
25	268	1
25	272	1
25	274	1
25	276	1
25	277	124
25	288	687
25	289	18793
25	292	3
25	304	8
25	305	1074
25	308	1382
25	310	54
25	320	2
25	322	2785
25	336	1
25	344	8
25	345	2
25	352	1
25	353	144
25	368	167
25	376	16
25	377	4
25	378	21
25	379	41
25	382	31
25	384	41
25	386	63
25	387	36
25	394	2
25	395	3
25	402	9
25	403	23
25	410	2
25	411	25
25	416	138
25	417	10
25	418	3
25	420	20
25	421	24
25	434	21
25	450	2
25	451	1
25	458	1
25	459	2
25	466	4
25	467	5
25	474	123
25	475	308
25	479	70
25	480	9
25	481	1
25	482	1
25	484	18
25	485	8180
25	498	14
25	502	4
25	506	10
25	509	6
25	510	1583
# tot=100000, check=42300
ws	26	469
26	0	2905
26	1	407
26	6	6
26	256	1271
26	257	1
26	258	1297
26	259	386
26	261	6
26	268	1
26	272	1
26	277	130
26	288	253
26	289	18918
26	290	2
26	292	9
26	304	2
26	305	1378
26	306	1
26	308	1222
26	310	62
26	322	2871
26	353	133
26	368	174
26	378	12
26	382	26
26	384	47
26	386	58
26	387	31
26	394	1
26	395	4
26	402	10
26	403	20
26	411	16
26	416	136
26	417	12
26	418	4
26	420	21
26	421	20
26	434	8
26	451	1
26	459	1
26	466	2
26	467	7
26	474	116
26	475	290
26	479	43
26	480	11
26	481	8
26	482	3
26	484	19
26	485	8055
26	498	16
26	502	12
26	506	5
26	509	13
26	510	1458
# tot=100000, check=41922
ws	27	425
27	0	2773
27	1	303
27	2	1
27	6	2
27	256	1209
27	257	3
27	258	1306
27	259	377
27	261	7
27	267	1
27	268	1
27	272	1
27	273	1
27	274	1
27	275	1
27	276	2
27	277	160
27	288	279
27	289	19535
27	290	1
27	292	8
27	294	1
27	304	7
27	305	712
27	308	1293
27	310	72
27	320	1
27	322	3046
27	353	128
27	368	200
27	378	9
27	382	40
27	384	45
27	386	40
27	387	20
27	394	1
27	395	2
27	402	12
27	403	28
27	410	2
27	411	21
27	416	115
27	417	24
27	420	10
27	421	23
27	434	7
27	450	2
27	451	2
27	459	3
27	466	2
27	467	11
27	474	121
27	475	285
27	478	1
27	479	218
27	480	9
27	481	4
27	484	15
27	485	8174
27	498	16
27	502	5
27	506	2
27	510	1305
# tot=100000, check=42006
ws	28	442
28	0	2764
28	1	331
28	256	1300
28	257	4
28	258	1328
28	259	416
28	260	1
28	272	3
28	277	145
28	288	247
28	289	18588
28	290	2
28	292	6
28	304	11
28	305	1159
28	308	1356
28	310	64
28	322	2988
28	353	147
28	368	112
28	382	28
28	384	55
28	386	53
28	387	29
28	395	5
28	402	12
28	403	20
28	410	1
28	411	25
28	416	142
28	417	13
28	418	3
28	420	13
28	421	19
28	434	13
28	450	1
28	459	2
28	466	1
28	467	9
28	474	108
28	475	282
28	479	2
28	480	9
28	481	7
28	484	15
28	485	8309
28	498	14
28	502	6
28	506	5
28	509	17
28	510	1755
# tot=100000, check=41945
ws	29	458
29	0	2840
29	1	401
29	6	11
29	256	1287
29	257	3
29	258	1269
29	259	367
29	261	7
29	268	1
29	272	1
29	273	1
29	274	1
29	276	1
29	277	129
29	288	264
29	289	19439
29	290	3
29	292	13
29	304	4
29	305	1132
29	308	1211
29	310	59
29	322	2866
29	353	120
29	368	185
29	370	1
29	378	11
29	382	28
29	384	44
29	385	1
29	386	47
29	387	25
29	394	1
29	395	3
29	402	15
29	403	32
29	410	1
29	411	25
29	416	149
29	417	20
29	420	24
29	421	16
29	434	10
29	450	1
29	451	1
29	459	1
29	466	1
29	467	6
29	474	114
29	475	266
29	479	41
29	480	8
29	481	9
29	484	22
29	485	8085
29	498	12
29	502	7
29	506	2
29	509	6
29	510	1356
# tot=100000, check=42006
ws	30	439
30	0	2807
30	1	233
30	6	2
30	256	1250
30	257	4
30	258	1288
30	259	465
30	261	6
30	268	1
30	272	1
30	273	1
30	277	64
30	288	244
30	289	18843
30	292	6
30	304	6
30	305	826
30	306	1
30	308	1596
30	310	49
30	320	1
30	322	2988
30	353	176
30	368	128
30	378	9
30	382	22
30	384	45
30	386	88
30	387	41
30	395	4
30	402	22
30	403	22
30	410	1
30	411	30
30	416	116
30	417	22
30	418	4
30	420	32
30	421	28
30	434	21
30	459	1
30	467	11
30	474	111
30	475	326
30	479	42
30	480	7
30	481	10
30	482	1
30	484	16
30	485	8142
30	498	17
30	501	1
30	502	12
30	506	5
30	509	5
30	510	1776
# tot=100000, check=41976
ws	31	457
31	0	2798
31	1	360
31	6	7
31	256	1407
31	257	2
31	258	1383
31	259	393
31	261	6
31	268	1
31	272	3
31	274	1
31	277	126
31	288	251
31	289	19079
31	290	1
31	292	5
31	304	3
31	305	1072
31	308	1219
31	310	62
31	322	2829
31	353	138
31	368	179
31	370	1
31	378	10
31	382	26
31	384	35
31	386	54
31	387	21
31	395	2
31	402	10
31	403	29
31	410	2
31	411	30
31	416	162
31	417	17
31	418	3
31	420	25
31	421	9
31	434	10
31	459	2
31	467	5
31	474	118
31	475	273
31	479	49
31	480	14
31	481	5
31	482	1
31	484	22
31	485	8328
31	498	20
31	502	7
31	506	5
31	509	6
31	510	1461
# tot=100000, check=42087
ws	32	428
32	0	2507
32	1	186
32	256	1284
32	257	7
32	258	1342
32	259	397
32	261	1
32	272	1
32	273	1
32	277	114
32	288	267
32	289	19130
32	290	2
32	292	6
32	304	6
32	305	721
32	308	1448
32	310	64
32	322	3045
32	353	134
32	368	84
32	382	24
32	384	46
32	386	52
32	387	24
32	395	6
32	401	1
32	402	9
32	403	22
32	411	28
32	416	131
32	417	16
32	418	4
32	420	12
32	421	13
32	434	12
32	450	1
32	451	1
32	459	1
32	467	1
32	474	118
32	475	297
32	480	10
32	481	11
32	484	22
32	485	8430
32	498	15
32	502	8
32	506	4
32	509	13
32	510	1719
# tot=100000, check=41798
ws	33	455
33	0	2828
33	1	357
33	6	4
33	256	1209
33	257	3
33	258	1306
33	259	437
33	261	4
33	268	1
33	277	58
33	288	248
33	289	18161
33	290	2
33	292	1
33	304	5
33	305	1080
33	306	1
33	308	1535
33	310	52
33	322	2921
33	353	168
33	368	128
33	378	9
33	382	14
33	384	40
33	386	76
33	387	30
33	395	7
33	402	17
33	403	23
33	411	28
33	416	139
33	417	15
33	418	4
33	420	17
33	421	21
33	434	18
33	451	2
33	458	1
33	466	3
33	467	4
33	474	115
33	475	309
33	479	41
33	480	5
33	481	8
33	484	19
33	485	8467
33	498	29
33	502	8
33	506	4
33	509	7
33	510	1902
# tot=100000, check=41891
ws	34	506
34	0	2958
34	1	436
34	2	1
34	6	14
34	256	1335
34	257	4
34	258	1290
34	259	393
34	261	7
34	268	1
34	272	2
34	274	2
34	277	120
34	288	237
34	289	17711
34	290	1
34	292	3
34	294	1
34	304	5
34	305	1599
34	306	2
34	308	1364
34	310	56
34	320	1
34	322	2978
34	336	1
34	353	151
34	368	176
34	378	8
34	382	21
34	384	50
34	386	57
34	387	32
34	395	6
34	400	1
34	402	15
34	403	22
34	411	16
34	416	158
34	417	14
34	418	3
34	420	18
34	421	15
34	434	16
34	451	3
34	459	3
34	466	2
34	467	3
34	474	108
34	475	282
34	479	41
34	480	7
34	481	10
34	482	5
34	484	20
34	485	8350
34	498	11
34	502	6
34	506	7
34	509	15
34	510	1867
# tot=100000, check=42041
ws	35	483
35	0	2783
35	1	232
35	6	3
35	256	1224
35	257	8
35	258	1366
35	259	417
35	260	1
35	261	8
35	268	1
35	272	2
35	273	4
35	275	1
35	277	124
35	288	245
35	289	18839
35	290	2
35	292	6
